event_cause,corridor,priority,requires_road_closure,police_station,hour_of_day,day_of_week,is_peak_hour,duration_min
vehicle_breakdown,Non-corridor,Low,0,Sheshadripuram,5,5,0,72.78544391666667
vehicle_breakdown,Non-corridor,Low,0,Halasuru Gate,6,5,0,107.52890245
vehicle_breakdown,Old Madras Road,High,0,Halasur,18,5,1,55.235213316666666
others,Mysore Road,High,0,Byatarayanapura,18,5,1,302.99378225
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,21,5,0,86.55830583333334
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,19,2,1,78.09311583333333
accident,ORR North 1,High,0,Banaswadi,19,2,1,34.21685993333333
vehicle_breakdown,ORR North 1,High,0,Hebbala,20,5,0,22.854111483333334
vehicle_breakdown,Hosur Road,High,0,Electronic City,23,5,0,2.5054130166666666
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,23,5,0,64.30445040000001
construction,Non-corridor,Low,0,High ground,1,6,0,21.925417683333333
others,Bellary Road 1,High,0,Sadashivanagar,2,6,0,14.34505785
vehicle_breakdown,Non-corridor,Low,0,Adugodi,4,6,0,50.05725543333333
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,5,6,0,39.02434768333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,8,6,1,29.16649395
vehicle_breakdown,Non-corridor,Low,0,K.S. Layout,23,2,0,84.40798688333332
others,Old Airport Road,High,0,HAL Old Airport,13,6,0,1.6053822999999998
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,23,2,0,12.03063225
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,18,6,1,8.410828716666666
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,21,6,0,23.780724000000003
vehicle_breakdown,West of Chord Road,High,0,Byatarayanapura,0,3,0,29.734221366666667
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,23,6,0,60.74641678333333
others,Non-corridor,Low,0,Chikkajala,1,0,0,38.768891116666666
vehicle_breakdown,Non-corridor,Low,0,Banashankari,0,0,0,57.316075016666666
others,Mysore Road,High,0,Byatarayanapura,1,3,0,6.82868555
vehicle_breakdown,Non-corridor,Low,0,Jnanabharathi,3,3,0,54.46608108333333
vehicle_breakdown,ORR North 1,High,0,K.G. Halli,7,0,1,40.761785499999995
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,7,0,1,90.19987731666667
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,5,3,0,86.78634966666667
vehicle_breakdown,Non-corridor,Low,0,Whitefield,5,3,0,81.11977473333333
vehicle_breakdown,Non-corridor,Low,0,Jalahalli,9,0,1,8.9473605
vehicle_breakdown,Non-corridor,Low,1,Chamarajpet,5,3,0,30.47674805
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,6,3,0,67.566669
water_logging,Non-corridor,Low,0,Halasuru Gate,20,0,0,4.666376866666667
vehicle_breakdown,Tumkur Road,High,0,Peenya,19,0,1,21.935244516666668
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,19,0,1,31.711534466666667
vehicle_breakdown,Non-corridor,Low,0,Banaswadi,20,0,0,121.07565023333333
water_logging,Non-corridor,Low,0,Jayanagara,20,0,0,121.41991448333333
vehicle_breakdown,Non-corridor,Low,0,Yelahanka,6,3,0,27.73739315
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,6,3,0,9.4180207
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,21,0,0,9.946038833333334
pot_holes,CBD 1,High,1,Shivajinagar,21,0,0,45.08455431666666
vehicle_breakdown,Hennur Main Road,High,0,K.G. Halli,22,0,0,39.94712393333334
vehicle_breakdown,ORR West 1,High,0,Banashankari,7,3,1,47.0778124
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,7,3,1,43.93709355
accident,Hosur Road,High,0,Madiwala,22,0,0,19.286777033333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,23,0,0,26.211784233333333
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,23,0,0,20.760291183333333
vehicle_breakdown,Tumkur Road,High,0,Peenya,2,1,0,14.798998433333333
vehicle_breakdown,ORR East 2,High,0,HAL Old Airport,2,1,0,1.3184935833333333
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,20,3,0,17.37361458333333
vehicle_breakdown,Non-corridor,Low,0,Peenya,21,3,0,137.26294234999997
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,5,1,0,55.2758047
vehicle_breakdown,Non-corridor,Low,0,Upparpet,21,3,0,12.261251683333334
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,6,1,0,61.61077986666667
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,6,1,0,64.27595888333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,22,3,0,14.07579545
vehicle_breakdown,ORR East 1,High,1,HSR Layout,22,3,0,21.646528683333333
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,18,1,1,24.362505416666668
vehicle_breakdown,Non-corridor,Low,0,K.G. Halli,0,4,0,39.91352521666667
vehicle_breakdown,Non-corridor,Low,1,Halasuru Gate,23,3,0,20.05264845
vehicle_breakdown,Tumkur Road,High,0,Peenya,20,1,0,10.195782266666667
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,20,1,0,6.759156316666666
vehicle_breakdown,Tumkur Road,High,0,Chikkabanavara,1,4,0,23.556338
congestion,Hennur Main Road,High,0,Hennuru,4,4,0,157.83113301666666
test_demo,Non-corridor,Low,0,HSR Layout,21,1,0,2.3584172666666663
vehicle_breakdown,ORR North 2,High,0,Jalahalli,21,1,0,98.79469238333333
vehicle_breakdown,Non-corridor,Low,0,Banashankari,6,4,0,19.4802817
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,6,4,0,112.59205778333333
vehicle_breakdown,Non-corridor,Low,0,Halasuru Gate,22,1,0,36.436371050000005
vehicle_breakdown,Non-corridor,Low,0,Pulikeshinagar(F.Town),22,1,0,41.06278635
vehicle_breakdown,Non-corridor,Low,0,Yelahanka,23,1,0,63.735437633333326
vehicle_breakdown,ORR North 2,High,0,Jalahalli,18,4,1,41.89284255
others,Non-corridor,Low,0,Upparpet,1,2,0,12.775447683333335
congestion,ORR North 1,High,0,Hennuru,1,2,0,52.42753255
others,ORR West 1,High,0,Banashankari,20,4,0,20.280152166666667
others,Magadi Road,High,0,Kamakshipalya,1,2,0,13.76268395
tree_fall,Non-corridor,Low,0,Jayanagara,19,4,1,48.95543648333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,21,4,0,9.997270066666665
procession,Non-corridor,Low,0,Bellandur,2,2,0,3.0139137333333332
vehicle_breakdown,Old Madras Road,High,0,Halasur,2,2,0,18.148097683333333
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,2,2,0,32.78711466666667
vehicle_breakdown,Non-corridor,Low,0,Hennuru,3,2,0,104.44264348333333
congestion,Non-corridor,Low,1,Kamakshipalya,4,2,0,12.732202816666668
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,21,4,0,4.05119445
vehicle_breakdown,Non-corridor,Low,0,Chikkabanavara,6,2,0,42.46220125
water_logging,Tumkur Road,High,0,Peenya,6,2,0,72.85393916666666
congestion,ORR North 1,High,0,Hennuru,4,2,0,154.51919141666667
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,23,4,0,31.87520885
vehicle_breakdown,Old Madras Road,High,0,Jeevanbheemanagar,23,4,0,78.34826575000001
vehicle_breakdown,ORR North 2,High,0,Jalahalli,0,5,0,29.89324733333333
vehicle_breakdown,Non-corridor,Low,0,Bellandur,0,5,0,26.941963933333334
vehicle_breakdown,Hosur Road,High,0,Madiwala,10,2,0,22.988230849999997
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,1,5,0,22.34844435
vehicle_breakdown,West of Chord Road,High,0,Byatarayanapura,18,2,1,24.466795816666668
vehicle_breakdown,Non-corridor,Low,0,Sheshadripuram,2,5,0,158.45544278333332
tree_fall,Non-corridor,Low,0,Peenya,21,2,0,92.98989458333334
vehicle_breakdown,Non-corridor,Low,0,Malleshwaram,5,5,0,70.00693796666665
vehicle_breakdown,Non-corridor,Low,0,Adugodi,23,2,0,39.133124849999994
vehicle_breakdown,Non-corridor,Low,1,K.R. Pura,4,3,0,17.2937739
vehicle_breakdown,Varthur Road,High,0,Whitefield,2,3,0,122.43185746666667
others,Tumkur Road,High,0,Peenya,3,3,0,243.29029311666667
vehicle_breakdown,Non-corridor,Low,0,Halasuru Gate,4,3,0,13.885744066666666
water_logging,Non-corridor,Low,0,Adugodi,5,3,0,165.4671482
vehicle_breakdown,ORR North 2,High,0,Jalahalli,5,3,0,9.381939516666668
vehicle_breakdown,ORR West 1,High,0,Banashankari,7,5,1,84.86862455
tree_fall,Non-corridor,Low,1,Sadashivanagar,5,3,0,63.69129203333333
tree_fall,Non-corridor,Low,0,City Market,10,5,0,412.24392695
others,Hosur Road,High,1,Madiwala,18,5,1,112.07313198333333
vehicle_breakdown,Tumkur Road,High,0,Peenya,19,5,1,29.151570016666668
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,19,5,1,22.22487305
vehicle_breakdown,ORR North 1,High,0,Banaswadi,19,5,1,36.730649516666666
accident,Bellary Road 1,High,0,Hebbala,19,5,1,47.199177299999995
accident,Non-corridor,Low,0,Peenya,21,5,0,8.980089583333333
water_logging,Old Airport Road,High,0,Jeevanbheemanagar,5,3,0,93.40865363333334
water_logging,ORR East 2,High,0,Mahadevapura,5,3,0,30.67920825
water_logging,Mysore Road,High,1,Chamarajpet,5,3,0,177.56342588333334
tree_fall,ORR West 1,High,0,Banashankari,6,3,0,66.95399586666666
vehicle_breakdown,West of Chord Road,High,0,Vijayanagara,23,5,0,72.65351976666668
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,0,6,0,8.7606476
water_logging,Non-corridor,Low,0,R.T. Nagar,6,3,0,188.00503193333333
tree_fall,Non-corridor,Low,0,Pulikeshinagar(F.Town),6,3,0,18.082762549999998
vehicle_breakdown,Bannerghata Road,High,0,Hulimavu,4,6,0,146.04922566666667
water_logging,Non-corridor,Low,0,Upparpet,6,3,0,41.48510733333333
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,5,6,0,14.264672216666666
vehicle_breakdown,Tumkur Road,High,0,Peenya,5,6,0,108.20570536666668
water_logging,Non-corridor,Low,1,Peenya,6,3,0,71.25115430000001
water_logging,Non-corridor,Low,1,Ashok Nagar,6,3,0,149.96828003333334
water_logging,Non-corridor,Low,0,Pulikeshinagar(F.Town),6,3,0,72.15094443333334
water_logging,Old Madras Road,High,1,Ashok Nagar,6,3,0,201.7505084166667
water_logging,ORR West 1,High,0,J.P. Nagar,6,3,0,118.58968551666666
tree_fall,Non-corridor,Low,1,Yeshwanthpura,6,3,0,220.28841453333334
water_logging,Bellary Road 1,High,0,High ground,6,3,0,42.345254966666666
vehicle_breakdown,Bannerghata Road,High,0,Jayanagara,6,3,0,108.71099421666666
vehicle_breakdown,Mysore Road,High,0,Ashok Nagar,7,6,1,93.48512965
vehicle_breakdown,Non-corridor,Low,0,Pulikeshinagar(F.Town),6,3,0,7.642841166666667
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,6,3,0,151.79433328333334
vehicle_breakdown,ORR East 1,High,0,Bellandur,9,6,1,16.044057783333333
vehicle_breakdown,Non-corridor,Low,0,Electronic City,9,6,1,29.089931583333335
vehicle_breakdown,Bannerghata Road,High,0,Hulimavu,9,6,1,34.15102665
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,10,6,0,91.52639778333334
vehicle_breakdown,Mysore Road,High,0,Ashok Nagar,20,6,0,35.252319033333336
water_logging,Bannerghata Road,High,0,Mico Layout,6,3,0,1.26526015
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,21,6,0,6.159646333333333
others,West of Chord Road,High,1,Magadi Road,6,3,0,39.91002743333333
water_logging,Non-corridor,Low,0,K.R. Pura,6,3,0,282.94748196666666
others,Tumkur Road,High,0,Peenya,21,6,0,61.567407450000005
vehicle_breakdown,Bellary Road 1,High,1,High ground,7,3,1,36.67477173333334
others,Mysore Road,High,0,Byatarayanapura,23,6,0,16.937478916666667
vehicle_breakdown,Old Madras Road,High,0,Shivajinagar,0,0,0,41.53308571666666
tree_fall,Non-corridor,Low,1,Jayanagara,0,0,0,76.98202371666666
tree_fall,Non-corridor,Low,0,Wilson Garden,7,3,1,75.3254728
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,2,0,0,133.49633208333333
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,2,0,0,32.21089145
vehicle_breakdown,Non-corridor,Low,0,Kamakshipalya,4,0,0,9.313865683333335
vehicle_breakdown,Hosur Road,High,0,Ashok Nagar,3,0,0,133.745803
vehicle_breakdown,Non-corridor,Low,0,Jayanagara,7,0,1,18.826966283333334
vehicle_breakdown,Non-corridor,Low,0,Yelahanka,8,3,1,23.6800304
vehicle_breakdown,Bellary Road 1,High,0,High ground,11,0,0,12.157235616666666
vehicle_breakdown,Non-corridor,Low,0,Halasur,17,0,1,162.0998554
vehicle_breakdown,Varthur Road,High,0,Whitefield,18,0,1,9.947234283333334
vehicle_breakdown,Hosur Road,High,0,HSR Layout,20,0,0,21.60461613333333
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,21,0,0,18.087688816666667
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,21,0,0,43.03527413333334
vehicle_breakdown,Non-corridor,Low,0,Halasuru Gate,21,0,0,79.89617193333333
others,ORR East 2,High,0,Mahadevapura,22,0,0,91.73039343333333
vehicle_breakdown,West of Chord Road,High,0,Vijayanagara,0,1,0,26.33293743333333
vehicle_breakdown,ORR East 2,High,0,HAL Old Airport,2,1,0,21.892671399999998
vehicle_breakdown,ORR East 1,High,0,HSR Layout,4,1,0,15.380214683333332
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,3,1,0,24.384054283333334
water_logging,Old Madras Road,High,0,Cubbon Park,4,1,0,34.37859473333333
vehicle_breakdown,IRR(Thanisandra road),High,0,Adugodi,4,1,0,19.590632416666665
water_logging,Old Madras Road,High,0,Cubbon Park,4,1,0,48.38724398333333
water_logging,Non-corridor,Low,0,K.R. Pura,4,1,0,171.4411991
water_logging,West of Chord Road,High,0,Malleshwaram,4,1,0,79.3147058
water_logging,Mysore Road,High,1,Halasuru Gate,4,1,0,106.8736322
water_logging,Mysore Road,High,1,Halasuru Gate,4,1,0,77.6084918
water_logging,Non-corridor,Low,0,High ground,4,1,0,389.9546150833333
water_logging,Mysore Road,High,0,Chamarajpet,4,1,0,25.367189333333332
water_logging,Bellary Road 1,High,0,Sadashivanagar,4,1,0,38.08992445
water_logging,Bellary Road 1,High,0,Sadashivanagar,4,1,0,47.5818911
tree_fall,West of Chord Road,High,0,Malleshwaram,4,1,0,72.68515286666667
water_logging,Non-corridor,Low,0,Sheshadripuram,5,1,0,230.7993599
water_logging,Non-corridor,Low,0,Chamarajpet,5,1,0,24.846647383333334
accident,Non-corridor,Low,0,Jnanabharathi,5,1,0,42.8945817
water_logging,Non-corridor,Low,0,Sadashivanagar,5,1,0,57.1615183
water_logging,Mysore Road,High,0,Ashok Nagar,5,1,0,324.67876015
tree_fall,ORR North 1,High,0,Banaswadi,5,1,0,191.90470683333334
tree_fall,Magadi Road,High,0,Kamakshipalya,5,1,0,9.963474483333332
tree_fall,Airport New South Road,High,1,Pulikeshinagar(F.Town),5,1,0,18.271439616666665
tree_fall,Non-corridor,Low,1,Kodigehalli,5,1,0,81.05660200000001
road_conditions,Bellary Road 2,High,1,Yelahanka,5,1,0,58.722754933333334
pot_holes,ORR North 1,High,0,Hebbala,6,1,0,135.51806013333334
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,6,1,0,6.703687566666667
vehicle_breakdown,ORR North 1,High,0,Hebbala,6,1,0,100.7026763
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,7,1,1,46.057772066666665
others,ORR West 1,High,0,Banashankari,7,1,1,36.40983923333333
vehicle_breakdown,Hosur Road,High,0,Madiwala,8,1,1,82.93424305
vehicle_breakdown,Non-corridor,Low,0,Banashankari,8,1,1,84.77698231666666
vehicle_breakdown,ORR East 2,High,0,HAL Old Airport,18,1,1,25.358829383333333
vehicle_breakdown,ORR North 1,High,0,Mahadevapura,18,1,1,124.40155733333333
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,21,1,0,5.308476433333333
water_logging,Non-corridor,Low,0,R.T. Nagar,21,1,0,230.06940948333335
tree_fall,Bellary Road 1,High,0,Sadashivanagar,20,1,0,115.15186836666666
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,20,1,0,25.9249495
vehicle_breakdown,ORR West 1,High,0,Banashankari,20,1,0,73.03041763333334
tree_fall,Non-corridor,Low,1,Basavanagudi,21,1,0,173.99265736666666
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,23,1,0,16.297705333333333
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,23,1,0,6.283415033333333
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,23,1,0,59.30142481666667
vehicle_breakdown,ORR East 2,High,0,HAL Old Airport,3,2,0,33.80299288333333
others,Non-corridor,Low,0,Sadashivanagar,2,2,0,88.10845821666666
vehicle_breakdown,ORR East 1,High,0,Bellandur,3,2,0,64.20612750000001
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,4,2,0,11.605493183333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,5,2,0,6.5536546666666675
others,Non-corridor,Low,0,Upparpet,5,2,0,17.946091666666668
vehicle_breakdown,Bellary Road 2,High,0,Yelahanka,6,2,0,21.91443695
vehicle_breakdown,ORR North 1,High,0,Banaswadi,18,2,1,35.82966003333333
vehicle_breakdown,Bellary Road 1,High,0,High ground,19,2,1,23.154083816666667
vehicle_breakdown,Old Madras Road,High,0,Halasur,21,2,0,13.457770483333332
vehicle_breakdown,Non-corridor,Low,0,Sheshadripuram,21,2,0,51.76279426666667
vehicle_breakdown,IRR(Thanisandra road),High,0,Adugodi,1,3,0,18.787546516666666
vehicle_breakdown,CBD 1,High,0,Shivajinagar,1,3,0,44.654022250000004
vehicle_breakdown,ORR East 1,High,0,HAL Old Airport,3,3,0,76.91394981666667
vehicle_breakdown,Non-corridor,Low,0,Halasuru Gate,4,3,0,16.368508033333335
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,3,3,0,17.55729665
others,Non-corridor,Low,1,Rajajinagar,4,3,0,51.695509916666666
vehicle_breakdown,ORR North 2,High,0,Jalahalli,5,3,0,23.54380595
vehicle_breakdown,Hosur Road,High,0,Madiwala,6,3,0,65.48031155
vehicle_breakdown,Non-corridor,Low,0,Jayanagara,7,3,1,66.91385481666667
others,Non-corridor,Low,0,Wilson Garden,7,3,1,9.63680495
vehicle_breakdown,ORR East 1,High,0,HAL Old Airport,20,3,0,30.901282016666666
vehicle_breakdown,Old Madras Road,High,0,Jeevanbheemanagar,20,3,0,36.214431233333336
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,21,3,0,49.94344546666667
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,19.206614733333332
tree_fall,Non-corridor,Low,1,Pulikeshinagar(F.Town),21,3,0,59.84010705
vehicle_breakdown,Hosur Road,High,0,HSR Layout,21,3,0,99.30421715000001
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,17.4932504
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,14.928576566666667
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,15.4770977
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,16.411283
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,16.9942509
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,18.3650141
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,14.3002825
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,12.506670883333333
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,13.0632383
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,9.021900033333333
pot_holes,Non-corridor,Low,0,Whitefield,22,3,0,9.87261625
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,22,3,0,47.03375918333334
vehicle_breakdown,Non-corridor,Low,0,Jayanagara,0,4,0,129.54430614999998
vehicle_breakdown,Bellary Road 2,High,0,Kodigehalli,1,4,0,61.873340950000006
vehicle_breakdown,Non-corridor,Low,0,V.V.Puram (C.Pet),1,4,0,30.303397416666666
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,2,4,0,45.28342463333333
vehicle_breakdown,ORR East 1,High,0,HAL Old Airport,6,4,0,18.49158505
tree_fall,Non-corridor,Low,1,Jeevanbheemanagar,6,4,0,123.11069673333333
tree_fall,ORR North 1,High,0,Banaswadi,6,4,0,27.822454966666665
vehicle_breakdown,Non-corridor,Low,0,Jalahalli,6,4,0,29.09114751666667
tree_fall,Airport New South Road,High,0,Pulikeshinagar(F.Town),6,4,0,55.80160463333333
vehicle_breakdown,ORR East 1,High,0,HSR Layout,6,4,0,147.82595933333332
vehicle_breakdown,West of Chord Road,High,0,Malleshwaram,6,4,0,27.245910016666667
water_logging,ORR North 1,High,0,Mahadevapura,6,4,0,80.64387239999999
vehicle_breakdown,Old Airport Road,High,0,Jeevanbheemanagar,6,4,0,118.12879753333333
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,7,4,1,32.77034728333334
vehicle_breakdown,Magadi Road,High,0,Kamakshipalya,7,4,1,43.28897356666666
tree_fall,Mysore Road,High,1,Ashok Nagar,7,4,1,185.27675816666667
others,ORR East 2,High,0,Mahadevapura,7,4,1,52.82519771666667
water_logging,Non-corridor,Low,0,Wilson Garden,7,4,1,33.98230143333333
tree_fall,Non-corridor,Low,0,Wilson Garden,7,4,1,62.629011799999994
tree_fall,West of Chord Road,High,0,Malleshwaram,7,4,1,2.361166116666667
water_logging,Non-corridor,Low,0,Wilson Garden,7,4,1,31.003522133333334
water_logging,Non-corridor,Low,0,Wilson Garden,7,4,1,70.98094761666667
congestion,Non-corridor,Low,0,Halasuru Gate,7,4,1,125.9162801
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,8,4,1,108.5029804
vehicle_breakdown,Bellary Road 1,High,0,High ground,8,4,1,27.2819623
water_logging,Non-corridor,Low,0,K.R. Pura,11,4,0,81.68219065
accident,Non-corridor,Low,1,Kengeri,13,4,0,28.093455249999998
vehicle_breakdown,Non-corridor,Low,0,City Market,19,4,1,23.377118366666664
construction,ORR East 2,High,0,HAL Old Airport,19,4,1,397.89829058333333
vehicle_breakdown,Non-corridor,Low,0,Cubbon Park,19,4,1,57.63663505
accident,Tumkur Road,High,0,Yeshwanthpura,20,4,0,62.21196405
tree_fall,Non-corridor,Low,0,Jeevanbheemanagar,20,4,0,486.97046405000003
vehicle_breakdown,Hosur Road,High,0,Madiwala,21,4,0,46.13815655
others,Non-corridor,Low,0,Adugodi,21,4,0,57.6405702
vehicle_breakdown,Bellary Road 1,High,0,High ground,21,4,0,115.88590868333334
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,21,4,0,105.8915411
tree_fall,Non-corridor,Low,0,Pulikeshinagar(F.Town),22,4,0,40.36682893333333
tree_fall,Non-corridor,Low,1,Pulikeshinagar(F.Town),22,4,0,29.77319076666667
vehicle_breakdown,Bellary Road 1,High,0,High ground,23,4,0,10.81146455
vehicle_breakdown,Bannerghata Road,High,0,Wilson Garden,23,4,0,79.09793438333332
vehicle_breakdown,ORR West 1,High,0,Banashankari,0,5,0,15.052173633333332
vehicle_breakdown,ORR East 2,High,0,HAL Old Airport,2,5,0,27.418236333333333
vehicle_breakdown,ORR East 1,High,0,Bellandur,3,5,0,30.649880516666666
vehicle_breakdown,Non-corridor,Low,1,Jnanabharathi,4,5,0,50.121874866666666
vehicle_breakdown,Magadi Road,High,0,Magadi Road,4,5,0,60.88455116666667
vehicle_breakdown,Non-corridor,Low,0,K.G. Halli,4,5,0,32.11716358333334
vehicle_breakdown,Old Madras Road,High,0,Jeevanbheemanagar,5,5,0,18.52816173333333
vehicle_breakdown,Non-corridor,Low,0,Shivajinagar,5,5,0,40.622727166666664
vehicle_breakdown,Hosur Road,High,0,Madiwala,5,5,0,107.0100683
vehicle_breakdown,Non-corridor,Low,0,Banashankari,8,5,1,45.149276816666664
tree_fall,Non-corridor,Low,1,Sadashivanagar,17,5,1,107.3134921
vehicle_breakdown,Non-corridor,Low,0,Wilson Garden,19,5,1,6.343955466666667
vehicle_breakdown,Mysore Road,High,0,Byatarayanapura,19,5,1,97.06916886666666
pot_holes,ORR West 1,High,0,J.P. Nagar,20,5,0,109.25430580000001
vehicle_breakdown,Non-corridor,Low,1,Wilson Garden,21,5,0,16.730086149999998
vehicle_breakdown,Non-corridor,Low,0,Pulikeshinagar(F.Town),20,5,0,109.45861035
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,23,5,0,2.0504059
vehicle_breakdown,Non-corridor,Low,0,Wilson Garden,22,5,0,19.155355633333333
vehicle_breakdown,Hosur Road,High,0,Madiwala,1,6,0,22.957331716666665
others,Bellary Road 1,High,0,Kodigehalli,2,6,0,21.594104683333335
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,2,6,0,123.76114394999999
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,2,6,0,12.062376916666667
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,1,6,0,110.94811854999999
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,3,6,0,19.97699008333333
vehicle_breakdown,Non-corridor,Low,0,Rajajinagar,3,6,0,33.289917816666666
vehicle_breakdown,Tumkur Road,High,0,Yeshwanthpura,3,6,0,86.64108061666667
vehicle_breakdown,Non-corridor,Low,0,Mahadevapura,4,6,0,4.059924333333333
vehicle_breakdown,Non-corridor,Low,1,Jnanabharathi,6,6,0,8.768508033333335
others,Non-corridor,Low,0,Jnanabharathi,6,6,0,101.6763598
vehicle_breakdown,Old Airport Road,High,0,Jeevanbheemanagar,7,6,1,122.7237518
vehicle_breakdown,Non-corridor,Low,0,V.V.Puram (C.Pet),7,6,1,90.95861588333334
vehicle_breakdown,Bellary Road 1,High,0,High ground,19,6,1,24.24073986666667
vehicle_breakdown,ORR North 2,High,0,Jalahalli,20,6,0,41.59923455
vehicle_breakdown,Mysore Road,High,0,Chamarajpet,22,6,0,18.0877439
others,IRR(Thanisandra road),High,0,Jeevanbheemanagar,1,0,0,65.08393731666666
vehicle_breakdown,Magadi Road,High,0,Magadi Road,3,0,0,15.24906015
vehicle_breakdown,Non-corridor,Low,0,Wilson Garden,3,0,0,131.94412271666667
others,Tumkur Road,High,0,Yeshwanthpura,5,0,0,92.57581136666666
accident,Bellary Road 2,High,0,Yelahanka,8,0,1,111.00052843333333
vehicle_breakdown,ORR North 2,High,0,Jalahalli,18,0,1,75.40505538333333
vehicle_breakdown,Non-corridor,Low,0,K.R. Pura,18,0,1,68.49113005
vehicle_breakdown,Old Airport Road,High,0,Jeevanbheemanagar,21,0,0,74.84090605
others,Non-corridor,Low,0,Wilson Garden,20,0,0,235.79430155
vehicle_breakdown,ORR East 1,High,0,HSR Layout,19,0,1,145.02591746666667
vehicle_breakdown,Old Airport Road,High,1,Jeevanbheemanagar,0,1,0,14.23674055
vehicle_breakdown,ORR North 1,High,0,Banaswadi,2,1,0,37.87514003333333
vehicle_breakdown,Bellary Road 1,High,0,Sadashivanagar,5,1,0,136.31685245
others,ORR North 2,High,0,Jalahalli,5,1,0,30.405308533333333
vehicle_breakdown,Mysore Road,High,0,Halasuru Gate,6,1,0,40.551200216666665
