id,description,event_cause,corridor,priority,requires_road_closure,address,latitude,longitude,start_datetime,end_datetime,status,duration_minutes,retrieval_text
FKID004707,Anjineya swamy ಬ್ರಹ್ಮರಥೋತ್ಸವ,public_event,Non-corridor,Low,True,"4th A Cross Road, Tunga Nagar South, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)",12.9899462,77.4871512,2023-12-10 04:52:46+00:00,2023-12-09 18:05:46+00:00,closed,,public_event | Non-corridor | Anjineya swamy ಬ್ರಹ್ಮರಥೋತ್ಸವ
FKID004711,ಅಂಜನೇಯ ಸ್ವಾಮಿಯ ಬ್ರಹ್ಮರಥೋತ್ಸವ,public_event,Non-corridor,Low,True,"4th A Cross Road, Tunga Nagar South, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)",12.990028,77.4871935,,2023-12-12 18:05:46+00:00,closed,,public_event | Non-corridor | ಅಂಜನೇಯ ಸ್ವಾಮಿಯ ಬ್ರಹ್ಮರಥೋತ್ಸವ
FKID004721,Vip Movement,vip_movement,Non-corridor,Low,False,"Nadagowda Gollahalli, Gollahalli, Bangalore East, Bengaluru Urban, Karnataka, 562149, India",13.07936896,77.67621801,,2023-12-10 06:05:46+00:00,closed,,vip_movement | Non-corridor | Vip Movement
FKID004722,Tumkur higway near to nice road  work going on sir,construction,Non-corridor,Low,False,"Mumbai Bengaluru Highway, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",13.0571787,77.4734718,,2023-11-20 14:32:46+00:00,closed,,construction | Non-corridor | Tumkur higway near to nice road  work going on sir
FKID004726,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9693962,77.7007254,,2024-01-23 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work
FKID004740,[PERSON] main road traffic moment slow only pikhour time sir,construction,Non-corridor,Low,False,"Dr Rajgopal Road, Amar Jyothi Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",13.0366434,77.5746848,2024-01-11 23:03:46+00:00,2024-03-07 23:03:46+00:00,closed,80640.0,construction | Non-corridor | [PERSON] main road traffic moment slow only pikhour time sir
FKID004741,[LOCATION] work in progress infront of vishaal maart so traffic moving slowly from hsbc junction to [LOCATION] junction sir,construction,Bannerghata Road,High,False,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",12.8973454,77.5999179,,2024-01-19 20:12:46+00:00,closed,,construction | Bannerghata Road | [LOCATION] work in progress infront of vishaal maart so traffic moving slowly from hsbc junction to [LOCATION] junction sir
FKID004750,Hindu samajostava procession bagaluru cross towards reva collage junction sir. Traffic movement is slow sir,procession,Non-corridor,Low,True,"Bagaluru Main Road, Columbus Square, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",13.1215483,77.6207367,,2023-12-10 18:02:46+00:00,closed,,procession | Non-corridor | Hindu samajostava procession bagaluru cross towards reva collage junction sir. Traffic movement is slow sir
FKID004753,Hindu Samajothsava proccession from [LOCATION] main road to Swamy [PERSON] ground btm 2nd stage.,procession,Non-corridor,Low,False,"1st Cross Road, AK Colony, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",12.930218,77.6085546,,2023-12-11 04:50:46+00:00,closed,,procession | Non-corridor | Hindu Samajothsava proccession from [LOCATION] main road to Swamy [PERSON] ground btm 2nd stage.
FKID004760,Railway  underpass  underpass work progress sir,construction,ORR North 2,High,False,"10th Cross Road, Lottegollahalli Subramanya Colony, Block 4, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.0470033,77.5673414,,2023-12-11 08:56:46+00:00,closed,,construction | ORR North 2 | Railway  underpass  underpass work progress sir
FKID004766,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9696624,77.7005323,,2023-11-22 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work
FKID004771,[PERSON],public_event,Non-corridor,Low,True,"Herohalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India",12.99037089,77.4873556,2023-12-09 12:05:46+00:00,2023-12-11 12:05:46+00:00,closed,2880.0,public_event | Non-corridor | [PERSON]
FKID004784,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.969397,77.7006524,,2023-11-23 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work
FKID004792,Benniganahalli o.m.road,public_event,ORR North 1,High,True,"Old Madras Road, Gopalan Grand Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9939167,77.6630384,,2024-01-12 04:44:46+00:00,closed,,public_event | ORR North 1 | Benniganahalli o.m.road
FKID004799,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.969499,77.7006104,,2023-12-12 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work
FKID004823,White tapping work is in progress at Hennur bagalur main road sir,construction,Non-corridor,Low,True,"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0556221,77.6471416,,2023-11-24 06:05:46+00:00,closed,,construction | Non-corridor | White tapping work is in progress at Hennur bagalur main road sir
FKID004848,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,ORR East 2,High,False,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9693762,77.7012364,,2024-01-12 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work
FKID004856,[LOCATION] sir k narayanapura hattira White topping work nadiyuttiruvudrinda vehicle movement slow ide ide sir [PERSON],construction,Non-corridor,Low,False,"Hennur Main Road, Chowriappa Constellation, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0547666,77.6465688,,2023-11-28 23:05:46+00:00,closed,,construction | Non-corridor | [LOCATION] sir k narayanapura hattira White topping work nadiyuttiruvudrinda vehicle movement slow ide ide sir [PERSON]
FKID004866,BWSSB work at [LOCATION] NEAR  bhadrapp layout sir,construction,ORR North 2,High,False,"Outer Ring Road, Abdul Patel Syed Layout, Bhoopasandra, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.0446193,77.5828983,,2024-01-24 00:55:46+00:00,closed,,construction | ORR North 2 | BWSSB work at [LOCATION] NEAR  bhadrapp layout sir
FKID004884,Singer [PERSON] chouhan concert terra form near stone hills juction chapparakallu road  slow moving traffic,public_event,Non-corridor,Low,False,"Telecom Layout Road, Phase 2A, After The Rain, Bettahalasur, Bengaluru, Karnataka. Pin-562157 (India)",13.160686,77.5955777,,2023-11-26 11:35:46+00:00,closed,,public_event | Non-corridor | Singer [PERSON] chouhan concert terra form near stone hills juction chapparakallu road  slow moving traffic
FKID004885,Terra form singer  [PERSON] concert.                     Chapparakallu road  stone hills international school junction slow moving traffic,public_event,Non-corridor,Low,False,"Telecom Layout Road, Phase 2A, After The Rain, Bettahalasur, Bengaluru, Karnataka. Pin-562157 (India)",13.1607775,77.5956523,,2023-11-26 11:36:46+00:00,closed,,public_event | Non-corridor | Terra form singer  [PERSON] concert.                     Chapparakallu road  stone hills international school junction slow moving traffic
FKID004886,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695686,77.7006655,,2024-01-13 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work
FKID004887,Singer [PERSON] chouhan concert terra form near stone hills juction chapparakallu road  slow moving traffic,public_event,Non-corridor,Low,False,"Telecom Layout Road, Phase 2A, After The Rain, Bettahalasur, Bengaluru, Karnataka. Pin-562157 (India)",13.160686,77.5955777,,2023-11-26 11:35:46+00:00,closed,,public_event | Non-corridor | Singer [PERSON] chouhan concert terra form near stone hills juction chapparakallu road  slow moving traffic
FKID004893,Central Government railway underpass work progress sir,construction,ORR North 2,High,False,"Outer Ring Road, Lottegollahalli Subramanya Colony, Block 4, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",13.0468481,77.5672233,,2023-12-18 08:35:46+00:00,closed,,construction | ORR North 2 | Central Government railway underpass work progress sir
FKID004903,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694511,77.7006392,,2024-01-24 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work
FKID004906,Due to Sunday market traffic slow movement sir.,public_event,Non-corridor,Low,False,"Varthur Main Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",12.9381563,77.746941,,2023-11-27 09:40:46+00:00,closed,,public_event | Non-corridor | Due to Sunday market traffic slow movement sir.
FKID004910,[LOCATION] work Nagavarapalya circle too words om road benniganahalli,construction,Non-corridor,Low,True,"Kaggadaspura Main Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9896763,77.6638225,,2023-12-13 01:58:46+00:00,closed,,construction | Non-corridor | [LOCATION] work Nagavarapalya circle too words om road benniganahalli
FKID004913,Median repair,construction,Bellary Road 1,High,False,"Bellary Road, TP Venugopal Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.0317617,77.5873317,,2024-01-12 23:40:46+00:00,closed,,construction | Bellary Road 1 | Median repair
FKID004918,BWSSB WORK,construction,Non-corridor,Low,True,"Kaggadaspura Main Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9896747,77.6638512,,2023-12-13 02:04:46+00:00,closed,,construction | Non-corridor | BWSSB WORK
FKID004925,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695397,77.700574,,2023-11-27 21:01:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work
FKID004947,[LOCATION] work progress to digging road for the pipeline work near [LOCATION] towards [LOCATION] from horamavu agara,construction,Airport New South Road,High,True,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0395979,77.6418066,,2023-12-13 18:10:46+00:00,closed,,construction | Airport New South Road | [LOCATION] work progress to digging road for the pipeline work near [LOCATION] towards [LOCATION] from horamavu agara
FKID004956,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695233,77.7005979,,2023-12-14 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work
FKID004985,BWSSB near CMA grand,construction,Non-corridor,Low,False,"Vinoba Nagar Main Road, Muniswamappa Layout, Kadugondanahalli, Bengaluru, Karnataka. Pin-560045 (India)",13.0245468,77.6196009,,2023-12-14 20:40:46+00:00,closed,,construction | Non-corridor | BWSSB near CMA grand
FKID004996,BWSSB WORK,construction,Non-corridor,Low,True,"Varthuru Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",12.9895377,77.6638443,,2023-12-14 20:12:46+00:00,closed,,construction | Non-corridor | BWSSB WORK
FKID005004,demo,construction,Non-corridor,Low,False,"Iblur Military Area, 7th Cross Road, Sector 1, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",12.90769949,77.65681744,,2023-12-30 00:05:46+00:00,closed,,construction | Non-corridor | demo
FKID005030,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694376,77.7006327,,2023-12-15 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work
FKID005040,BWSSB WORK,others,Airport New South Road,High,False,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0393192,77.6416992,,2023-12-15 19:24:46+00:00,closed,,others | Airport New South Road | BWSSB WORK
FKID005046,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation piller work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695049,77.7006885,,2023-12-16 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation piller work
FKID005086,Path construction at [LOCATION] sir [PERSON] bagalur road,construction,Airport New South Road,High,False,"Kempegowda Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0395111,77.6413561,,2023-12-17 10:40:46+00:00,closed,,construction | Airport New South Road | Path construction at [LOCATION] sir [PERSON] bagalur road
FKID005091,White tapping work at Geddalahalli bus stop sir [PERSON] bagalur road slow movement sir,construction,Non-corridor,Low,True,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",13.0491164,77.6454881,,2024-01-20 03:36:46+00:00,closed,,construction | Non-corridor | White tapping work at Geddalahalli bus stop sir [PERSON] bagalur road slow movement sir
FKID005098,[PERSON] main road [LOCATION] procession 1000 person,public_event,Non-corridor,Low,False,"Vidyaranyapura Main Road, Block 4, HMT Layout, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",13.081431,77.5596623,,2024-01-15 09:35:46+00:00,closed,,public_event | Non-corridor | [PERSON] main road [LOCATION] procession 1000 person
FKID005099,Vidyaranyapura main road [LOCATION] pradushan,public_event,Non-corridor,Low,False,"Vidyaranyapura Main Road, Block 4, HMT Layout, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",13.0816543,77.5598044,,2024-01-15 09:35:46+00:00,closed,,public_event | Non-corridor | Vidyaranyapura main road [LOCATION] pradushan
FKID005111,White tapping work at hennur bagalur road Sir,construction,Non-corridor,Low,True,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",13.0486475,77.6457655,,2024-01-19 20:10:46+00:00,closed,,construction | Non-corridor | White tapping work at hennur bagalur road Sir
FKID005115,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694269,77.7006315,,2024-01-16 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work
FKID005125,ಪುಟ್ಟೇನಹಳ್ಳಿ ಡಿಪೋ ಹತ್ತಿರ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಮುಖ್ಯ ರಸ್ತೆ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಕಡೆಗೆ [PERSON] ರಸ್ತೆಯಲ್ಲಿ ಕೆಪಿಟಿಸಿಎಲ್ ವರ್ಕ್ ಮಾಡುತ್ತಿದ್ದು ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತದೆ ಸರ್.,construction,Non-corridor,Low,False,"Doddaballapur Main Road, Puttenahalli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",13.1093993,77.5802387,,2023-12-18 03:29:46+00:00,closed,,construction | Non-corridor | ಪುಟ್ಟೇನಹಳ್ಳಿ ಡಿಪೋ ಹತ್ತಿರ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಮುಖ್ಯ ರಸ್ತೆ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಕಡೆಗೆ [PERSON] ರಸ್ತೆಯಲ್ಲಿ ಕೆಪಿಟಿಸಿಎಲ್ ವರ್ಕ್ ಮಾಡುತ್ತಿದ್ದು ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತದೆ ಸರ್.
FKID005134,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694324,77.7005944,,2023-12-19 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work
FKID005136,White tapping construction 🚧 road work,public_event,Non-corridor,Low,True,"Srinivagilu Main Road, Rajendra Nagar, Koramangala, Bengaluru, Karnataka. Pin-560047 (India)",12.946188,77.6186813,,2024-03-03 06:32:46+00:00,closed,,public_event | Non-corridor | White tapping construction 🚧 road work
FKID005164,ವಡ್ಡರಪಾಳ್ಯ ಜಂಕ್ಷನ್ ನಲ್ಲಿ [LOCATION] ರವರ ವತಿಯಿಂದ ಕಾಮಗಾರಿ ಪ್ರಗತಿಯಲ್ಲಿದ್ದು ರಸ್ತೆಯಲ್ಲಿ ಗುಂಡಿ ತೋಡಿರುವುದರಿಂದ  ಸಂಚಾರವು ನಿಧಾನ ಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ.. 🙏,construction,Airport New South Road,High,False,"Hennur Main Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0395748,77.6414231,,2023-12-25 02:34:46+00:00,closed,,construction | Airport New South Road | ವಡ್ಡರಪಾಳ್ಯ ಜಂಕ್ಷನ್ ನಲ್ಲಿ [LOCATION] ರವರ ವತಿಯಿಂದ ಕಾಮಗಾರಿ ಪ್ರಗತಿಯಲ್ಲಿದ್ದು ರಸ್ತೆಯಲ್ಲಿ ಗುಂಡಿ ತೋಡಿರುವುದರಿಂದ  ಸಂಚಾರವು ನಿಧಾನ ಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ.. 🙏
FKID005167,ಶಿವರಾತ್ರಿ ಪ್ರಯುಕ್ತ ಜನ ಸೇರಿರುತ್ತಾರೆ,public_event,Non-corridor,Low,False,"Andrahalli Main Road, Poornapragna Layout, Vidyamanya Nagar, Andhrahalli, Bengaluru, Karnataka. Pin-560091 (India)",13.0085343,77.4899346,,2023-12-26 06:37:46+00:00,closed,,public_event | Non-corridor | ಶಿವರಾತ್ರಿ ಪ್ರಯುಕ್ತ ಜನ ಸೇರಿರುತ್ತಾರೆ
FKID005179,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.969524,77.7005994,,2024-01-30 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work
FKID005185,KEB work at [LOCATION] sir [PERSON] bagalur road close for 2 hrs sir,construction,Airport New South Road,High,True,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.039382,77.6416742,,2023-12-26 13:13:46+00:00,closed,,construction | Airport New South Road | KEB work at [LOCATION] sir [PERSON] bagalur road close for 2 hrs sir
FKID005205,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,ORR East 2,High,False,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9693719,77.7009665,,2023-11-14 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work
FKID005216,Road work progress Devi Nagar,construction,ORR North 2,High,False,"Outer Ring Road, Devi Nagar, Bengaluru, Karnataka. Pin-560094 (India)",13.0471651,77.5701698,,2023-11-16 05:29:46+00:00,closed,,construction | ORR North 2 | Road work progress Devi Nagar
FKID005223,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694962,77.7006291,,2023-11-18 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work
FKID005233,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695146,77.7005709,,2023-11-20 21:02:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work
FKID005239,Biscom work closing  for 1hour slow movement,construction,ORR East 1,High,False,"Outer Ring Road, Sharadamma Layout, Munnekolala, Bengaluru, Karnataka. Pin-560037 (India)",12.9507916,77.6999174,,2023-11-22 21:22:46+00:00,closed,,construction | ORR East 1 | Biscom work closing  for 1hour slow movement
FKID005248,Procession,procession,Non-corridor,Low,False,"80 Feet Road, Anjanapura 3rd Block, Anjanapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560062, India",12.86380991,77.5553396,,2023-12-10 06:05:46+00:00,closed,,procession | Non-corridor | Procession
FKID005255,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9694728,77.7005924,,2023-11-29 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work
FKID005258,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,ORR East 2,High,False,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",12.9695695,77.7006851,,2023-11-30 09:05:46+00:00,closed,,construction | ORR East 2 | [LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work
FKID005263,ನಮಸ್ತೆ ಸರ್ ಕೆ ನಾರಾಯಣಾಪುರ ಮುಖ್ಯರಸ್ತೆ ನಾಗೇನಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಅಲ್ಲಿ BWSSB ಅವರ ಕಾಮಗಾರಿ ನಡೀತಾ ಇರೋದರಿಂದ ವಾಟರ್ ಲೀಕೇಜ್ ಆಗಿರುವುದರಿಂದ ಅದನ್ನು ಸರಿಪಡಿಸುತಿದ್ದು ಸುಗಮ ಸಂಚಾರ ನಿದಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ ಸರ್.,construction,Non-corridor,Low,False,"Nagenahalli Main Road, Gowdas Sri A Hanumanthagowda Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0664803,77.6408554,,2023-12-01 05:15:46+00:00,closed,,construction | Non-corridor | ನಮಸ್ತೆ ಸರ್ ಕೆ ನಾರಾಯಣಾಪುರ ಮುಖ್ಯರಸ್ತೆ ನಾಗೇನಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಅಲ್ಲಿ BWSSB ಅವರ ಕಾಮಗಾರಿ ನಡೀತಾ ಇರೋದರಿಂದ ವಾಟರ್ ಲೀಕೇಜ್ ಆಗಿರುವುದರಿಂದ ಅದನ್ನು ಸರಿಪಡಿಸುತಿದ್ದು ಸುಗಮ ಸಂಚಾರ ನಿದಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ ಸರ್.
FKID005271,[LOCATION] appartment to ETA apartment sir,procession,Non-corridor,Low,False,"1st Main Road, Markandeshwara Nagar, Binnypete, Bengaluru, Karnataka. Pin-560023 (India)",12.9667164,77.5615877,,2023-12-02 22:35:46+00:00,closed,,procession | Non-corridor | [LOCATION] appartment to ETA apartment sir
FKID005273,ಹಿಂದೂ ಸಮಾಜ್ಯೋತ್ಸವ ಎಂ ಎಲ್ ಎ ಶ್ರೀ ಗೋಪಾಲಯ್ಯ ರವರಿಂದಸುಮಾರು 1000 ಜನ ಕಾರ್ಯಕರ್ತರು ಸೇರಿರುತ್ತಾರೆ 🙏,public_event,Magadi Road,High,False,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",12.983679,77.5294387,,2023-12-03 09:47:46+00:00,closed,,public_event | Magadi Road | ಹಿಂದೂ ಸಮಾಜ್ಯೋತ್ಸವ ಎಂ ಎಲ್ ಎ ಶ್ರೀ ಗೋಪಾಲಯ್ಯ ರವರಿಂದಸುಮಾರು 1000 ಜನ ಕಾರ್ಯಕರ್ತರು ಸೇರಿರುತ್ತಾರೆ 🙏
FKID005281,[PERSON] cross to ashwathnagra junction traffic slow moment sir only pik Hour sir,construction,Non-corridor,Low,False,"Dr Rajgopal Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",13.0265099,77.5802634,,2023-12-19 21:43:46+00:00,closed,,construction | Non-corridor | [PERSON] cross to ashwathnagra junction traffic slow moment sir only pik Hour sir
FKID005283,White topping work from [LOCATION] to [LOCATION].,construction,Non-corridor,Low,True,"ಬಿಇಎಲ್ ರಸ್ತೆ, ಎಚ್ಎಮ್.ಟಿ ವಾರ್ಡ್, ಬೆಂಗಳೂರು ಉತ್ತರ ನಗರ ನಿಗಮ, Bengaluru, ಯಲಹಂಕ ತಾಲೂಕು, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560013, India",13.05330201,77.55094528,2023-12-11 12:05:46+00:00,,closed,,construction | Non-corridor | White topping work from [LOCATION] to [LOCATION].
